재무제표종류,재무제표구분,연결/별도,회사명,Industry,상장시장,결산기준일,Year,보고서종류,항목명,주요계정,계정코드,당기,전기
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,인포뱅크,Telecommunications,KOSDAQ,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,655418229,2141087737
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,인포뱅크,Telecommunications,KOSDAQ,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,552687131,2625423747
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,일동제약,Healthcare,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,-1900998279,27568804603
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,일동제약,Healthcare,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,-13540726466,12116166445
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,진양홀딩스,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,9279889686,27395153816
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,진양홀딩스,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,5271934495,22340776514
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,진양홀딩스,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,10614832057,31506350305
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,카카오,Technology,KOSDAQ,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,1.96064E+11,1.22366E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,카카오,Technology,KOSDAQ,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,-2.59706E+11,90230380212
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,케이씨씨,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,매출액,매출액,D,2.3966E+12,2.6462E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,케이씨씨,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,영업이익,영업이익(손실),E,1.39481E+11,1.85963E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,케이씨씨,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,-1.19231E+11,-21929626963
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,케이씨텍,Technology,KOSPI,2019-12-31,2019,사업보고서,영업이익,영업이익(손실),E,49058173044,67021079392
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,케이씨텍,Technology,KOSPI,2019-12-31,2019,사업보고서,당기순이익,당기순이익(손실),F,36867140006,54373196086
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,케이탑리츠,Real Estate,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,10466255496,7214854781
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,케이탑리츠,Real Estate,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,5439619766,3344586451
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,코오롱,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,60462264683,58173001873
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,코오롱,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,31357626072,28080982260
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,코오롱,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,9146518952,-25991175721
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,코오롱플라스틱,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,3.2838E+11,3.18657E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,코오롱플라스틱,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,11221543789,19715674508
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,코오롱플라스틱,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,5784115810,17743632251
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,크라운제과,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,3.86614E+11,3.88532E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,크라운제과,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,26519837073,20255857462
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,크라운제과,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,18937764327,13681175319
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,크라운해태홀딩스,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,영업수익(매출액),매출액,D,17119663181,18172593653
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,크라운해태홀딩스,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,5171440348,7649436796
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,크라운해태홀딩스,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,-22205526577,6080749692
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,팜스코,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,9.59178E+11,9.33107E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,팜스코,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,16052083809,29424154572
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,팜스코,Consumer Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,-28845808735,10477759409
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,퍼스텍,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,1.26314E+11,1.30995E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,퍼스텍,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,-4660893705,-22077206001
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,퍼스텍,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,-10486349719,-35554591084
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,포스코,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,매출액,매출액,D,3.03735E+13,3.06594E+13
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,포스코,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,영업이익,영업이익(손실),E,2.58636E+12,3.80938E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,포스코,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,1.17571E+12,1.07259E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한국항공우주,Aviation,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,3.10862E+12,2.78611E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한국항공우주,Aviation,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,2.83302E+11,1.50996E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한국항공우주,Aviation,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,1.75665E+11,75576113997
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한라,Construction,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,1.19849E+12,1.16528E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한라,Construction,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,48154788614,47089723587
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한라,Construction,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,-16139785457,-14362064805
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한신공영,Construction,KOSPI,2019-12-31,2019,사업보고서,매출액,매출액,D,1.54112E+12,2.06318E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한신공영,Construction,KOSPI,2019-12-31,2019,사업보고서,영업이익,영업이익(손실),E,1.04277E+11,1.874E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한신공영,Construction,KOSPI,2019-12-31,2019,사업보고서,당기순이익,당기순이익(손실),F,65322159132,1.38191E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한올바이오파마,Healthcare,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,1.08452E+11,91839350940
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한올바이오파마,Healthcare,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,16914015381,5506386936
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한올바이오파마,Healthcare,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,19000569477,3332660745
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한일현대시멘트,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,매출액,매출액,D,3.84113E+11,3.39613E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한일현대시멘트,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,35223407456,20460005609
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한일현대시멘트,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,당기순이익(손실),당기순이익(손실),F,41318305873,-29354118506
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한진,Services,KOSPI,2019-12-31,2019,사업보고서,수익(매출액),매출액,D,1.81171E+12,1.71622E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한진,Services,KOSPI,2019-12-31,2019,사업보고서,영업이익(손실),영업이익(손실),E,47551206213,23865683494
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한화솔루션,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,매출액,매출액,D,3.44934E+12,3.99766E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한화솔루션,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,영업이익,영업이익(손실),E,1.33923E+11,3.53653E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",PL,별도,한화솔루션,Industrial Products,KOSPI,2019-12-31,2019,사업보고서,당기순손익,당기순이익(손실),F,-66802470455,5.26942E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",PL,연결,BGF리테일,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,매출액,매출액,D,6.18127E+12,5.94607E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",PL,연결,BGF리테일,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업이익(손실),영업이익(손실),E,1.62204E+11,1.96623E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",PL,연결,BGF리테일,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,당기순이익(손실),당기순이익(손실),F,1.22711E+11,1.51377E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",PL,연결,CJ CGV,Media,KOSPI,2020-12-31,2020,사업보고서,영업수익(매출액),매출액,D,5.83444E+11,1.94228E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",PL,연결,CJ CGV,Media,KOSPI,2020-12-31,2020,사업보고서,영업이익(손실),영업이익(손실),E,-3.8866E+11,1.21975E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",PL,연결,CJ CGV,Media,KOSPI,2020-12-31,2020,사업보고서,당기순이익(손실),당기순이익(손실),F,-7.51648E+11,-2.39075E+11
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",PL,연결,LIG넥스원,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,수익(매출액),매출액,D,1.60034E+12,1.45265E+12
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",PL,연결,LIG넥스원,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업이익(손실),영업이익(손실),E,63741639085,18106724003
